R0;antiviraldosesdaily;vaccinedosesdaily;isolation;quarantine;liberalleave;schoolclosuredays;ar
2.229867931;2702;622;0.420488166;0.385238651;0.044292577;82;0.367465
2.229867931;2702;622;0.420488166;0.385238651;0.044292577;82;0.354114
2.229867931;2702;622;0.420488166;0.385238651;0.044292577;82;0.363884
2.229867931;2702;622;0.420488166;0.385238651;0.044292577;82;0.369286
2.229867931;2702;622;0.420488166;0.385238651;0.044292577;82;5.68E-05
2.229867931;2702;622;0.420488166;0.385238651;0.044292577;82;0.367173
2.229867931;2702;622;0.420488166;0.385238651;0.044292577;82;0.367583
1.700017639;60;1177;0.969175858;0.142591864;0.907089984;70;0.000317667
1.700017639;60;1177;0.969175858;0.142591864;0.907089984;70;0.075005
1.700017639;60;1177;0.969175858;0.142591864;0.907089984;70;0.000152629
1.700017639;60;1177;0.969175858;0.142591864;0.907089984;70;0.00018635
1.700017639;60;1177;0.969175858;0.142591864;0.907089984;70;4.61E-05
1.700017639;60;1177;0.969175858;0.142591864;0.907089984;70;4.61E-05
1.700017639;60;1177;0.969175858;0.142591864;0.907089984;70;0.0352434
1.700017639;60;1177;0.969175858;0.142591864;0.907089984;70;5.86E-05
1.700017639;60;1177;0.969175858;0.142591864;0.907089984;70;5.15E-05
1.700017639;60;1177;0.969175858;0.142591864;0.907089984;70;0.0260146
1.700017639;60;1177;0.969175858;0.142591864;0.907089984;70;0.000157948
1.700017639;60;1177;0.969175858;0.142591864;0.907089984;70;0.000200551
1.700017639;60;1177;0.969175858;0.142591864;0.907089984;70;6.57E-05
1.700017639;60;1177;0.969175858;0.142591864;0.907089984;70;0.000145527
1.700017639;60;1177;0.969175858;0.142591864;0.907089984;70;0.000244914
1.700017639;60;1177;0.969175858;0.142591864;0.907089984;70;5.86E-05
1.700017639;60;1177;0.969175858;0.142591864;0.907089984;70;0.148174
1.700017639;60;1177;0.969175858;0.142591864;0.907089984;70;0.000108261
1.700017639;60;1177;0.969175858;0.142591864;0.907089984;70;0.0370158
1.700017639;60;1177;0.969175858;0.142591864;0.907089984;70;6.39E-05
2.275803764;9482;8927;0.896020634;0.113770807;0.435460283;76;0.000140199
2.275803764;9482;8927;0.896020634;0.113770807;0.435460283;76;0.0014464
2.275803764;9482;8927;0.896020634;0.113770807;0.435460283;76;0.00114649
2.275803764;9482;8927;0.896020634;0.113770807;0.435460283;76;0.00256453
2.275803764;9482;8927;0.896020634;0.113770807;0.435460283;76;0.00131682
2.275803764;9482;8927;0.896020634;0.113770807;0.435460283;76;0.000979672
2.275803764;9482;8927;0.896020634;0.113770807;0.435460283;76;0.000197
2.275803764;9482;8927;0.896020634;0.113770807;0.435460283;76;0.00125837
2.275803764;9482;8927;0.896020634;0.113770807;0.435460283;76;0.000354966
2.275803764;9482;8927;0.896020634;0.113770807;0.435460283;76;0.000177477
2.275803764;9482;8927;0.896020634;0.113770807;0.435460283;76;0.00127069
2.275803764;9482;8927;0.896020634;0.113770807;0.435460283;76;0.00115361
2.275803764;9482;8927;0.896020634;0.113770807;0.435460283;76;0.00105597
2.275803764;9482;8927;0.896020634;0.113770807;0.435460283;76;0.00160789
2.275803764;9482;8927;0.896020634;0.113770807;0.435460283;76;0.00186525
2.275803764;9482;8927;0.896020634;0.113770807;0.435460283;76;0.0012708
2.275803764;9482;8927;0.896020634;0.113770807;0.435460283;76;0.00154589
2.275803764;9482;8927;0.896020634;0.113770807;0.435460283;76;0.000450792
2.275803764;9482;8927;0.896020634;0.113770807;0.435460283;76;0.000585693
2.275803764;9482;8927;0.896020634;0.113770807;0.435460283;76;0.000851886
1.228949038;3779;9210;0.928020485;0.061871055;0.179711976;10;6.03E-05
1.228949038;3779;9210;0.928020485;0.061871055;0.179711976;10;0.000230714
1.228949038;3779;9210;0.928020485;0.061871055;0.179711976;10;6.57E-05
1.228949038;3779;9210;0.928020485;0.061871055;0.179711976;10;0.000266214
1.228949038;3779;9210;0.928020485;0.061871055;0.179711976;10;0.000372686
1.228949038;3779;9210;0.928020485;0.061871055;0.179711976;10;4.61E-05
1.228949038;3779;9210;0.928020485;0.061871055;0.179711976;10;0.000422395
1.228949038;3779;9210;0.928020485;0.061871055;0.179711976;10;0.000159737
1.228949038;3779;9210;0.928020485;0.061871055;0.179711976;10;1.95E-05
1.228949038;3779;9210;0.928020485;0.061871055;0.179711976;10;4.97E-05
1.228949038;3779;9210;0.928020485;0.061871055;0.179711976;10;0.000110032
1.228949038;3779;9210;0.928020485;0.061871055;0.179711976;10;4.08E-05
1.228949038;3779;9210;0.928020485;0.061871055;0.179711976;10;6.03E-05
1.228949038;3779;9210;0.928020485;0.061871055;0.179711976;10;7.81E-05
1.228949038;3779;9210;0.928020485;0.061871055;0.179711976;10;4.26E-05
1.228949038;3779;9210;0.928020485;0.061871055;0.179711976;10;4.97E-05
1.228949038;3779;9210;0.928020485;0.061871055;0.179711976;10;7.28E-05
1.228949038;3779;9210;0.928020485;0.061871055;0.179711976;10;5.86E-05
1.228949038;3779;9210;0.928020485;0.061871055;0.179711976;10;8.16E-05
1.228949038;3779;9210;0.928020485;0.061871055;0.179711976;10;5.86E-05
1.555817817;6548;4580;0.053510115;0.996769387;0.143124339;31;0.000237806
1.555817817;6548;4580;0.053510115;0.996769387;0.143124339;31;3.37E-05
1.555817817;6548;4580;0.053510115;0.996769387;0.143124339;31;9.05E-05
1.555817817;6548;4580;0.053510115;0.996769387;0.143124339;31;0.000129558
1.555817817;6548;4580;0.053510115;0.996769387;0.143124339;31;9.05E-05
1.555817817;6548;4580;0.053510115;0.996769387;0.143124339;31;0.000117135
1.555817817;6548;4580;0.053510115;0.996769387;0.143124339;31;8.87E-05
1.555817817;6548;4580;0.053510115;0.996769387;0.143124339;31;5.86E-05
1.555817817;6548;4580;0.053510115;0.996769387;0.143124339;31;3.02E-05
1.555817817;6548;4580;0.053510115;0.996769387;0.143124339;31;6.03E-05
1.555817817;6548;4580;0.053510115;0.996769387;0.143124339;31;0.000118905
1.555817817;6548;4580;0.053510115;0.996769387;0.143124339;31;6.57E-05
1.555817817;6548;4580;0.053510115;0.996769387;0.143124339;31;3.55E-05
1.555817817;6548;4580;0.053510115;0.996769387;0.143124339;31;6.21E-05
1.555817817;6548;4580;0.053510115;0.996769387;0.143124339;31;4.44E-05
1.555817817;6548;4580;0.053510115;0.996769387;0.143124339;31;0.00013134
1.555817817;6548;4580;0.053510115;0.996769387;0.143124339;31;9.58E-05
1.555817817;6548;4580;0.053510115;0.996769387;0.143124339;31;8.16E-05
1.555817817;6548;4580;0.053510115;0.996769387;0.143124339;31;4.44E-05
1.555817817;6548;4580;0.053510115;0.996769387;0.143124339;31;6.92E-05
2.395458038;6834;9959;0.239639787;0.291936768;0.824149963;9;0.0269857
2.395458038;6834;9959;0.239639787;0.291936768;0.824149963;9;0.0245107
2.395458038;6834;9959;0.239639787;0.291936768;0.824149963;9;0.0486974
2.395458038;6834;9959;0.239639787;0.291936768;0.824149963;9;0.0511469
2.395458038;6834;9959;0.239639787;0.291936768;0.824149963;9;0.0356093
2.395458038;6834;9959;0.239639787;0.291936768;0.824149963;9;0.0414249
2.395458038;6834;9959;0.239639787;0.291936768;0.824149963;9;0.0360509
2.395458038;6834;9959;0.239639787;0.291936768;0.824149963;9;0.040449
2.395458038;6834;9959;0.239639787;0.291936768;0.824149963;9;0.00954327
2.395458038;6834;9959;0.239639787;0.291936768;0.824149963;9;0.0544234
2.395458038;6834;9959;0.239639787;0.291936768;0.824149963;9;0.0511824
2.395458038;6834;9959;0.239639787;0.291936768;0.824149963;9;0.0475483
2.395458038;6834;9959;0.239639787;0.291936768;0.824149963;9;0.0377826
2.395458038;6834;9959;0.239639787;0.291936768;0.824149963;9;0.0538537
2.395458038;6834;9959;0.239639787;0.291936768;0.824149963;9;0.0189489
2.395458038;6834;9959;0.239639787;0.291936768;0.824149963;9;0.00871812
2.395458038;6834;9959;0.239639787;0.291936768;0.824149963;9;0.0248904
2.395458038;6834;9959;0.239639787;0.291936768;0.824149963;9;0.0365816
2.395458038;6834;9959;0.239639787;0.291936768;0.824149963;9;0.0407483
2.395458038;6834;9959;0.239639787;0.291936768;0.824149963;9;0.00490367
1.341905863;6237;2463;0.803362438;0.73091007;0.97610775;2;4.26E-05
1.341905863;6237;2463;0.803362438;0.73091007;0.97610775;2;0.000340746
1.341905863;6237;2463;0.803362438;0.73091007;0.97610775;2;0.00032478
1.341905863;6237;2463;0.803362438;0.73091007;0.97610775;2;0.00152452
1.341905863;6237;2463;0.803362438;0.73091007;0.97610775;2;0.000821684
1.341905863;6237;2463;0.803362438;0.73091007;0.97610775;2;0.00165053
1.341905863;6237;2463;0.803362438;0.73091007;0.97610775;2;1.95E-05
1.341905863;6237;2463;0.803362438;0.73091007;0.97610775;2;8.70E-05
1.341905863;6237;2463;0.803362438;0.73091007;0.97610775;2;0.00103118
1.341905863;6237;2463;0.803362438;0.73091007;0.97610775;2;0.000557278
1.341905863;6237;2463;0.803362438;0.73091007;0.97610775;2;0.000347842
1.341905863;6237;2463;0.803362438;0.73091007;0.97610775;2;0.000612301
1.341905863;6237;2463;0.803362438;0.73091007;0.97610775;2;0.00125297
1.341905863;6237;2463;0.803362438;0.73091007;0.97610775;2;0.00192734
1.341905863;6237;2463;0.803362438;0.73091007;0.97610775;2;0.00089802
1.341905863;6237;2463;0.803362438;0.73091007;0.97610775;2;2.48E-05
1.341905863;6237;2463;0.803362438;0.73091007;0.97610775;2;0.000349644
1.341905863;6237;2463;0.803362438;0.73091007;0.97610775;2;0.000205873
1.341905863;6237;2463;0.803362438;0.73091007;0.97610775;2;0.00145891
1.341905863;6237;2463;0.803362438;0.73091007;0.97610775;2;0.00113762
1.484414424;9947;1773;0.292761711;0.00891694;0.373954843;89;0.000117128
1.484414424;9947;1773;0.292761711;0.00891694;0.373954843;89;0.000110033
1.484414424;9947;1773;0.292761711;0.00891694;0.373954843;89;0.000177475
1.484414424;9947;1773;0.292761711;0.00891694;0.373954843;89;0.000122459
1.484414424;9947;1773;0.292761711;0.00891694;0.373954843;89;0.000196991
1.484414424;9947;1773;0.292761711;0.00891694;0.373954843;89;9.23E-05
1.484414424;9947;1773;0.292761711;0.00891694;0.373954843;89;6.74E-05
1.484414424;9947;1773;0.292761711;0.00891694;0.373954843;89;0.000271553
1.484414424;9947;1773;0.292761711;0.00891694;0.373954843;89;5.68E-05
1.484414424;9947;1773;0.292761711;0.00891694;0.373954843;89;9.76E-05
1.484414424;9947;1773;0.292761711;0.00891694;0.373954843;89;0.000122454
1.484414424;9947;1773;0.292761711;0.00891694;0.373954843;89;0.000120685
1.484414424;9947;1773;0.292761711;0.00891694;0.373954843;89;5.86E-05
1.484414424;9947;1773;0.292761711;0.00891694;0.373954843;89;0.00056081
1.484414424;9947;1773;0.292761711;0.00891694;0.373954843;89;3.02E-05
1.484414424;9947;1773;0.292761711;0.00891694;0.373954843;89;8.16E-05
1.484414424;9947;1773;0.292761711;0.00891694;0.373954843;89;0.000152636
1.484414424;9947;1773;0.292761711;0.00891694;0.373954843;89;0.000172153
1.484414424;9947;1773;0.292761711;0.00891694;0.373954843;89;4.97E-05
1.484414424;9947;1773;0.292761711;0.00891694;0.373954843;89;5.86E-05
2.330758024;1060;7506;0.952092765;0.804305228;0.308545587;59;0.000170369
2.330758024;1060;7506;0.952092765;0.804305228;0.308545587;59;0.00126715
2.330758024;1060;7506;0.952092765;0.804305228;0.308545587;59;0.000876727
2.330758024;1060;7506;0.952092765;0.804305228;0.308545587;59;0.000802192
2.330758024;1060;7506;0.952092765;0.804305228;0.308545587;59;0.000454322
2.330758024;1060;7506;0.952092765;0.804305228;0.308545587;59;0.00072943
2.330758024;1060;7506;0.952092765;0.804305228;0.308545587;59;0.000544855
2.330758024;1060;7506;0.952092765;0.804305228;0.308545587;59;0.000449039
2.330758024;1060;7506;0.952092765;0.804305228;0.308545587;59;0.000404661
2.330758024;1060;7506;0.952092765;0.804305228;0.308545587;59;0.000220072
2.330758024;1060;7506;0.952092765;0.804305228;0.308545587;59;0.000647766
2.330758024;1060;7506;0.952092765;0.804305228;0.308545587;59;0.000134884
2.330758024;1060;7506;0.952092765;0.804305228;0.308545587;59;0.000587441
2.330758024;1060;7506;0.952092765;0.804305228;0.308545587;59;0.00140912
2.330758024;1060;7506;0.952092765;0.804305228;0.308545587;59;0.00051645
2.330758024;1060;7506;0.952092765;0.804305228;0.308545587;59;0.000347873
2.330758024;1060;7506;0.952092765;0.804305228;0.308545587;59;0.000580373
2.330758024;1060;7506;0.952092765;0.804305228;0.308545587;59;0.000374477
2.330758024;1060;7506;0.952092765;0.804305228;0.308545587;59;0.000218304
2.330758024;1060;7506;0.952092765;0.804305228;0.308545587;59;0.000236043
